Date,Event,Opponent,Map,Win Round,Lose Round,Result,Opponent Tier
17 ,ESL Pro League Season ,SwedenNinjasinPyjamas,Cache,7,16,L,1
17 ,SL i-League Season ,EuropeHellRaisers,Inferno,16,7,W,2
17 ,SL i-League Season ,EuropeHellRaisers,Train,16,10,W,2
17 ,SL i-League Season ,EuropeHellRaisers,Cobblestone,13,16,L,2
17 ,SL i-League Season ,SwedenEpsilon,Cache,16,12,W,3
17 ,SL i-League Season ,SwedenEpsilon,Cobblestone,16,11,W,3
17 ,ESL Pro League Season ,UkraineNatusVincere,Mirage,16,12,W,1
17 ,ESL Pro League Season ,UkraineNatusVincere,Train,7,16,L,1
17 ,ESL Pro League Season ,PolandVirtus.pro,Mirage,5,16,L,1
17 ,ESL Pro League Season ,PolandVirtus.pro,Train,16,2,W,1
17 ,SL i-League Season ,SwedenfnaticAcademy,Train,16,13,W,1
17 ,SL i-League Season ,SwedenfnaticAcademy,Cobblestone,16,10,W,1
17 ,ESL Pro League Season ,EuropeLDLC,Inferno,16,13,W,3
17 ,ESL Pro League Season ,EuropeLDLC,Cache,16,5,W,3
17 ,IEM Katowice ,BrazilImmortals,Mirage,14,16,L,3
17 ,IEM Katowice ,DenmarkAstralis,Inferno,17,19,L,1
17 ,IEM Katowice ,UnitedStatesOpTic,Train,16,10,W,3
17 ,IEM Katowice ,EuropeFaZe,Train,11,16,L,1
17 ,IEM Katowice ,SwedenNinjasinPyjamas,Cache,16,14,W,1
17 ,ESL Pro League Season ,FranceG2,Cobblestone,16,14,W,1
17 ,DreamHack Masters Las Vegas ,PolandVirtus.pro,Cobblestone,2,16,L,1
17 ,DreamHack Masters Las Vegas ,PolandVirtus.pro,Mirage,9,16,L,1
17 ,DreamHack Masters Las Vegas ,UnitedStatesMisfits,Mirage,16,9,W,3
17 ,DreamHack Masters Las Vegas ,KazakhstanGambit,Inferno,8,16,L,1
17 ,ESL Pro League Season ,DenmarkNorth,Overpass,12,16,L,2
17 ,ESL Pro League Season ,DenmarkNorth,Mirage,5,16,L,2
17 ,IEM Katowice ,FranceG2,Cache,16,12,W,1
17 ,IEM Katowice ,FranceG2,Train,16,6,W,1
17 ,IEM Katowice ,EuropeMOUZ,Overpass,16,6,W,1
17 ,IEM Katowice ,EuropeMOUZ,Cache,12,16,L,1
17 ,IEM Katowice ,EuropeMOUZ,Mirage,16,10,W,1
17 ,ELEAGUE Major ,DenmarkAstralis,Nuke,5,16,L,1
17 ,ELEAGUE Major ,DenmarkAstralis,Cache,16,19,L,1
17 ,ELEAGUE Major ,KazakhstanGambit,Dust2,16,7,W,1
17 ,ELEAGUE Major ,KazakhstanGambit,Overpass,3,16,L,1
17 ,ELEAGUE Major ,KazakhstanGambit,Cache,16,7,W,1
17 ,ELEAGUE Major ,FranceEnvy,Cobblestone,16,11,W,2
17 ,ELEAGUE Major ,EuropeMOUZ,Dust2,16,11,W,1
17 ,ELEAGUE Major ,DenmarkNorth,Cobblestone,16,13,W,2
17 ,ELEAGUE Major ,FranceG2,Cache,10,16,L,1
17 ,DreamHack Masters Las Vegas ,FranceG2,Dust2,16,9,W,1
17 ,DreamHack Masters Las Vegas ,FranceG2,Cache,16,4,W,1
17 ,DreamHack Masters Las Vegas ,SwedenJapaleno,Mirage,16,12,W,3
17 ,DreamHack Masters Las Vegas ,SwedenJapaleno,Cobblestone,16,9,W,3
16 ,ECS Season ,FranceG2,Dust2,9,16,L,1
16 ,ECS Season ,FranceG2,Overpass,9,16,L,1
16 ,ECS Season ,DenmarkAstralis,Train,15,19,L,1
16 ,ECS Season ,DenmarkAstralis,Dust2,8,16,L,1
16 ,ELEAGUE Season ,NorthAmericaOpTic,Dust2,11,16,L,2
16 ,ELEAGUE Season ,NorthAmericaOpTic,Cobblestone,5,16,L,2
16 ,ELEAGUE Season ,DenmarkDignitas,Overpass,3,16,L,2
16 ,ELEAGUE Season ,NorthAmericaOpTic,Cache,19,17,W,2
16 ,ECS Season ,SwedenGODSENT,Train,11,16,L,2
16 ,ECS Season ,SwedenGODSENT,Train,6,16,L,2
16 ,ECS Season ,EuropeFaZe,Mirage,16,7,W,1
16 ,ECS Season ,EuropeFaZe,Train,16,13,W,1
16 ,ECS Season ,DenmarkDignitas,Overpass,19,17,W,2
16 ,ECS Season ,DenmarkDignitas,Dust2,19,16,W,2
16 ,ECS Season ,DenmarkDignitas,Mirage,13,16,L,2
16 ,ECS Season ,DenmarkDignitas,Cobblestone,4,16,L,2
16 ,ECS Season ,DenmarkDignitas,Train,16,9,W,2
16 ,ECS Season ,PolandVirtus.pro,Mirage,16,13,W,1
16 ,ECS Season ,PolandVirtus.pro,Cobblestone,11,16,L,1
16 ,ECS Season ,BrazilSK,Mirage,16,5,W,1
16 ,ECS Season ,BrazilSK,Train,9,16,L,1
16 ,ECS Season ,EuropeHellRaisers,Overpass,16,10,W,2
16 ,ECS Season ,EuropeHellRaisers,Cache,13,16,L,2
16 ,ECS Season ,FranceEnvy,Cobblestone,4,16,L,2
16 ,ECS Season ,FranceEnvy,Dust2,5,16,L,2
16 ,ECS Season ,PolandVirtus.pro,Cobblestone,16,7,W,1
16 ,ECS Season ,PolandVirtus.pro,Cache,12,16,L,1
16 ,ESL Pro League Season ,GermanyPENTA,Cache,16,12,W,3
16 ,ESL Pro League Season ,GermanyPENTA,Overpass,16,11,W,3
16 ,ESL Pro League Season ,RussiaFlipSid3,Train,16,9,W,3
16 ,ESL Pro League Season ,RussiaFlipSid3,Cobblestone,16,2,W,3
16 ,ESL Pro League Season ,DenmarkHeroic,Train,16,12,W,1
16 ,ESL Pro League Season ,DenmarkHeroic,Cobblestone,16,14,W,1
16 ,ECS Season ,SwedenNinjasinPyjamas,Overpass,16,11,W,1
16 ,ECS Season ,SwedenNinjasinPyjamas,Cache,16,7,W,1
16 ,ECS Season ,EuropeMOUZ,Overpass,8,16,L,1
16 ,ECS Season ,EuropeMOUZ,Dust2,13,16,L,1
16 ,ESL Pro League Season ,FranceEnvy,Dust2,16,8,W,2
16 ,ESL Pro League Season ,FranceEnvy,Cobblestone,14,16,L,2
16 ,ESL Pro League Season ,SwedenNinjasinPyjamas,Cache,16,9,W,1
16 ,ESL Pro League Season ,SwedenNinjasinPyjamas,Dust2,16,14,W,1
16 ,ESL One New York ,UnitedStatesLiquid,Dust2,12,16,L,1
16 ,ESL One New York ,UnitedStatesLiquid,Dust2,14,16,L,1
16 ,ESL One New York ,DenmarkAstralis,Dust2,16,9,W,1
16 ,ESL One New York ,NorthAmericaOpTic,Train,16,3,W,2
16 ,ESL One New York ,PolandVirtus.pro,Cobblestone,6,16,L,1
16 ,ESL Pro League Season ,UkraineNatusVincere,Dust2,16,6,W,1
16 ,ESL Pro League Season ,UkraineNatusVincere,Train,16,3,W,1
16 ,ESL Pro League Season ,DenmarkAstralis,Train,17,19,L,1
16 ,ESL Pro League Season ,DenmarkAstralis,Mirage,16,13,W,1
16 ,ESL Pro League Season ,DenmarkDignitas,Cobblestone,9,16,L,2
16 ,ESL Pro League Season ,DenmarkDignitas,Overpass,11,16,L,2
16 ,ESL Pro League Season ,PolandVirtus.pro,Dust2,16,8,W,1
16 ,ESL Pro League Season ,PolandVirtus.pro,Cobblestone,16,14,W,1
16 ,ESL Pro League Season ,EuropeFaZe,Cache,22,18,W,1
16 ,ESL Pro League Season ,EuropeFaZe,Mirage,9,16,L,1
16 ,ESL Pro League Season ,UkraineHellRaisers,Cache,15,19,L,2
16 ,ESL Pro League Season ,UkraineHellRaisers,Cobblestone,19,17,W,2
16 ,ESL Pro League Season ,FranceG2,Cache,16,8,W,1
16 ,ESL Pro League Season ,FranceG2,Dust2,13,16,L,1
16 ,ESL Pro League Season ,EuropeMOUZ,Cache,16,14,W,1
16 ,ESL Pro League Season ,EuropeMOUZ,Dust2,16,12,W,1
16 ,ELEAGUE Season ,PolandVirtus.pro,Mirage,8,16,L,1
16 ,ELEAGUE Season ,PolandVirtus.pro,Cobblestone,10,16,L,1
16 ,ELEAGUE Season ,UkraineNatusVincere,Train,16,14,W,1
16 ,ELEAGUE Season ,UkraineNatusVincere,Cobblestone,16,4,W,1
16 ,ELEAGUE Season ,FranceEnvy,Dust2,16,7,W,2
16 ,ELEAGUE Season ,FranceEnvy,Cobblestone,16,13,W,2
16 ,ESL One Cologne ,UnitedStatesLiquid,Cache,13,16,L,1
16 ,ESL One Cologne ,UnitedStatesLiquid,Cobblestone,13,16,L,1
16 ,ESL One Cologne ,RussiaGambit,Cache,16,3,W,1
16 ,ESL One Cologne ,RussiaGambit,Train,16,5,W,1
16 ,ESL One Cologne ,EuropeFaZe,Mirage,16,7,W,1
16 ,ESL One Cologne ,EuropeFaZe,Cache,16,9,W,1
16 ,ESL One Cologne ,FranceG2,Train,16,13,W,1
16 ,ESL One Cologne ,EuropeFaZe,Dust2,14,16,L,1
16 ,ECS Season ,FranceG2,Dust2,13,16,L,1
16 ,ECS Season ,FranceG2,Overpass,2,16,L,1
16 ,ECS Season ,CanadaTSM,Cobblestone,16,14,W,3
16 ,ECS Season ,UnitedStatesCloud9,Dust2,16,13,W,1
16 ,ELEAGUE Season ,EuropeFaZe,Cobblestone,16,5,W,1
16 ,ELEAGUE Season ,EuropeFaZe,Cache,16,12,W,1
16 ,ELEAGUE Season ,NorthAmericaTSM,Cobblestone,16,6,W,2
16 ,ELEAGUE Season ,NorthAmericaTSM,Mirage,11,16,L,2
16 ,ELEAGUE Season ,NorthAmericaTSM,Cache,16,12,W,2
16 ,ELEAGUE Season ,DenmarkDignitas,Dust2,16,6,W,2
16 ,ELEAGUE Season ,DenmarkDignitas,Cobblestone,16,9,W,2
16 ,ELEAGUE Season ,EuropeFaZe,Mirage,8,16,L,1
16 ,ELEAGUE Season ,EuropeFaZe,Cobblestone,16,0,W,1
16 ,ELEAGUE Season ,NorthAmericaTSM,Mirage,16,3,W,2
16 ,ELEAGUE Season ,NorthAmericaTSM,Cache,16,13,W,2
16 ,ECS Season ,GermanyMOUZ,Dust2,19,17,W,1
16 ,ECS Season ,GermanyMOUZ,Cobblestone,19,17,W,1
16 ,ECS Season ,SwedenNinjasinPyjamas,Dust2,16,8,W,1
16 ,ECS Season ,SwedenNinjasinPyjamas,Cache,16,9,W,1
16 ,ECS Season ,DenmarkAstralis,Mirage,10,16,L,1
16 ,ECS Season ,DenmarkAstralis,Cache,9,16,L,1
16 ,ECS Season ,GermanyMOUZ,Train,16,5,W,1
16 ,ECS Season ,GermanyMOUZ,Cache,16,13,W,1
16 ,ECS Season ,FranceG2,Cache,14,16,L,1
16 ,ECS Season ,FranceG2,Cobblestone,13,16,L,1
16 ,ESL Pro League Season ,FranceG2,Train,12,16,L,1
16 ,ESL Pro League Season ,FranceG2,Cache,8,16,L,1
16 ,ESL Pro League Season ,FranceG2,Inferno,16,14,W,1
16 ,ESL Pro League Season ,UnitedStatesLiquid,Mirage,16,13,W,1
16 ,ESL Pro League Season ,UnitedStatesLiquid,Cache,16,6,W,1
16 ,ESL Pro League Season ,SwedenNinjasinPyjamas,Train,9,16,L,1
16 ,ESL Pro League Season ,UnitedStatesCloud9,Inferno,16,10,W,1
16 ,ECS Season ,DenmarkDignitas,Train,16,7,W,2
16 ,ECS Season ,DenmarkDignitas,Cobblestone,16,11,W,2
16 ,ECS Season ,DenmarkDignitas,Mirage,3,16,L,2
16 ,ECS Season ,SwedenNinjasinPyjamas,Overpass,7,16,L,1
16 ,ECS Season ,SwedenNinjasinPyjamas,Cobblestone,11,16,L,1
16 ,ECS Season ,FranceEnvy,Cache,16,14,W,2
16 ,ECS Season ,FranceEnvy,Mirage,16,8,W,2
16 ,ESL Pro League Season ,DenmarkAstralis,Train,22,19,W,1
16 ,ESL Pro League Season ,DenmarkAstralis,Overpass,5,16,L,1
16 ,ECS Season ,PolandVirtus.pro,Cobblestone,9,16,L,1
16 ,ECS Season ,PolandVirtus.pro,Train,16,14,W,1
16 ,ECS Season ,PolandVirtus.pro,Overpass,10,16,L,1
16 ,ECS Season ,EuropeFaZe,Inferno,7,16,L,1
16 ,ECS Season ,EuropeFaZe,Cobblestone,16,13,W,1
16 ,ECS Season ,EuropeFaZe,Mirage,11,16,L,1
16 ,ESL Pro League Season ,EuropeFaZe,Inferno,10,16,L,1
16 ,ESL Pro League Season ,EuropeFaZe,Train,6,16,L,1
16 ,ESL Pro League Season ,UkraineNatusVincere,Cobblestone,13,16,L,1
16 ,ESL Pro League Season ,UkraineNatusVincere,Overpass,16,11,W,1
16 ,MLG Columbus ,DenmarkAstralis,Cache,5,16,L,1
16 ,MLG Columbus ,DenmarkAstralis,Overpass,10,16,L,1
16 ,MLG Columbus ,EuropeFaZe,Cobblestone,16,6,W,1
16 ,MLG Columbus ,EuropeFaZe,Mirage,16,10,W,1
16 ,MLG Columbus ,UnitedStatesLiquid,Dust2,19,22,L,1
16 ,MLG Columbus ,UnitedStatesSplyce,Train,16,5,W,3
16 ,ESL Pro League Season ,UkraineFlipSid3,Inferno,16,14,W,3
16 ,ESL Pro League Season ,UkraineFlipSid3,Overpass,16,13,W,3
16 ,ESL Pro League Season ,DenmarkDignitas,Overpass,16,5,W,2
16 ,ESL Pro League Season ,DenmarkDignitas,Train,16,6,W,2
16 ,ESL Pro League Season ,SwedenNinjasinPyjamas,Inferno,16,10,W,1
16 ,ESL Pro League Season ,SwedenNinjasinPyjamas,Cache,6,16,L,1
16 ,ESL Pro League Season ,GermanyMOUZ,Dust2,17,19,L,1
16 ,ESL Pro League Season ,GermanyMOUZ,Cache,16,4,W,1
16 ,IEM Katowice ,BrazilLuminosity,Inferno,19,15,W,3
16 ,IEM Katowice ,BrazilLuminosity,Cache,16,3,W,3
16 ,IEM Katowice ,BrazilLuminosity,Overpass,19,17,W,3
16 ,IEM Katowice ,DenmarkAstralis,Inferno,16,7,W,1
16 ,IEM Katowice ,DenmarkAstralis,Cache,12,16,L,1
16 ,IEM Katowice ,DenmarkAstralis,Overpass,16,6,W,1
16 ,IEM Katowice ,PolandVirtus.pro,Inferno,16,8,W,1
16 ,IEM Katowice ,PolandVirtus.pro,Train,16,5,W,1
16 ,IEM Katowice ,GermanyMOUZ,Dust2,19,17,W,1
16 ,IEM Katowice ,MongoliaTheMongolz,Cache,16,4,W,3
16 ,IEM Katowice ,SwedenNinjasinPyjamas,Inferno,16,14,W,1
16 ,IEM Katowice ,BrazilLuminosity,Inferno,12,16,L,3
16 ,IEM Katowice ,UkraineNatusVincere,Dust2,16,10,W,1
16 ,Betway Aftonbladet Fight Night #,DenmarkAstralis,Train,16,12,W,1
16 ,Betway Aftonbladet Fight Night #,DenmarkAstralis,Overpass,16,13,W,1
16 ,Betway Aftonbladet Fight Night #,DenmarkAstralis,Cache,16,2,W,1
16 ,ESL Pro League Season ,DenmarkSK,Cache,16,6,W,1
16 ,ESL Pro League Season ,DenmarkSK,Overpass,16,11,W,1
16 ,ESL Pro League Season ,DenmarkAstralis,Inferno,16,13,W,1
16 ,ESL Pro League Season ,DenmarkAstralis,Dust2,16,14,W,1
16 ,ESL Pro League Season ,FranceG2,Overpass,16,8,W,1
16 ,ESL Pro League Season ,FranceG2,Inferno,16,7,W,1
16 ,ESL Pro League Season ,FranceEnvy,Train,16,7,W,2
16 ,ESL Pro League Season ,DenmarkDignitas,Cobblestone,19,17,W,2
16 ,ESL Pro League Season ,SpaingBots,Inferno,16,13,W,3
16 ,ESL Pro League Season ,FranceEnvy,Cobblestone,16,13,W,2
16 ,ESL Pro League Season ,FranceEnvy,Train,10,16,L,2
16 ,ESL Pro League Season ,FranceEnvy,Cache,5,16,L,2
16 ,ESL Pro League Season ,FranceEnvy,Inferno,16,4,W,2
16 ,ESL Pro League Season ,FranceG2,Inferno,16,7,W,1
16 ,ESL Pro League Season ,FranceG2,Cobblestone,16,5,W,1
16 ,ESL Pro League Season ,PolandVirtus.pro,Overpass,16,9,W,1
16 ,ESL Pro League Season ,PolandVirtus.pro,Dust2,16,12,W,1
16 ,ESL Pro League Season ,UkraineNatusVincere,Cobblestone,16,7,W,1
16 ,ESL Pro League Season ,UkraineNatusVincere,Dust2,16,3,W,1
16 ,ESL Pro League Season ,BrazilLuminosity,Inferno,16,14,W,3
16 ,ESL Pro League Season ,BrazilLuminosity,Cache,16,7,W,3
16 ,ESL Pro League Season ,BrazilLuminosity,Mirage,6,16,L,3
16 ,ESL Pro League Season ,EuropeG2,Inferno,16,2,W,1
16 ,ESL Pro League Season ,EuropeG2,Cache,16,8,W,1
16 ,ESL Pro League Season ,Denmark?,Inferno,16,7,W,3
16 ,ESL Pro League Season ,Denmark?,Mirage,8,16,L,3
16 ,ESL Pro League Season ,Denmark?,Dust2,16,10,W,3
16 ,ESL Pro League Season ,Franceex-Titan,Dust2,16,4,W,3
16 ,ESL Pro League Season ,Franceex-Titan,Inferno,14,16,L,3
16 ,ESL Pro League Season ,Franceex-Titan,Cache,16,10,W,3
16 ,ESL Pro League Season ,FranceEnvy,Train,7,16,L,2
16 ,ESL Pro League Season ,FranceEnvy,Mirage,8,16,L,2
15 ,ESL ESEA Pro League Season ,UkraineNatusVincere,Cobblestone,16,6,W,1
15 ,ESL ESEA Pro League Season ,UkraineNatusVincere,Train,14,16,L,1
15 ,ESL ESEA Pro League Season ,UkraineNatusVincere,Mirage,6,16,L,1
15 ,ESL ESEA Pro League Season ,UkraineNatusVincere,Dust2,16,14,W,1
15 ,ESL ESEA Pro League Season ,UkraineNatusVincere,Inferno,16,14,W,1
15 ,ESL ESEA Pro League Season ,Denmark?,Mirage,16,14,W,3
15 ,ESL ESEA Pro League Season ,Denmark?,Inferno,16,12,W,3
15 ,ESL ESEA Pro League Season ,UnitedStatesLiquid,Mirage,16,8,W,1
15 ,ESL ESEA Pro League Season ,UnitedStatesLiquid,Cache,16,14,W,1
15 ,ESL ESEA Pro League Season ,FranceEnvy,Inferno,6,16,L,2
15 ,ESL ESEA Pro League Season ,FranceEnvy,Cobblestone,11,16,L,2
15 ,ESL ESEA Pro League Season ,CanadaConquest,Inferno,16,10,W,3
15 ,ESL ESEA Pro League Season ,CanadaConquest,Mirage,16,4,W,3
15 ,Fragbite Masters Season ,SwedenNinjasinPyjamas,Mirage,16,12,W,1
15 ,Fragbite Masters Season ,SwedenNinjasinPyjamas,Train,16,9,W,1
15 ,Fragbite Masters Season ,SwedenNinjasinPyjamas,Dust2,9,16,L,1
15 ,Fragbite Masters Season ,DenmarkSK,Inferno,16,5,W,1
15 ,Fragbite Masters Season ,DenmarkSK,Overpass,12,16,L,1
15 ,Fragbite Masters Season ,DenmarkSK,Mirage,16,6,W,1
15 ,Fragbite Masters Season ,SwedenNinjasinPyjamas,Cobblestone,12,16,L,1
15 ,Fragbite Masters Season ,SwedenNinjasinPyjamas,Inferno,16,14,W,1
15 ,Fragbite Masters Season ,SwedenNinjasinPyjamas,Cache,6,16,L,1
15 ,Fragbite Masters Season ,Denmark?,Mirage,16,10,W,3
15 ,Fragbite Masters Season ,Denmark?,Cache,16,11,W,3
15 ,Fragbite Masters Season ,EuropeG2,Cache,16,1,W,1
15 ,Fragbite Masters Season ,EuropeG2,Mirage,16,6,W,1
15 ,FACEIT League ,BrazilLuminosity,Inferno,16,7,W,3
15 ,FACEIT League ,BrazilLuminosity,Cobblestone,16,11,W,3
15 ,FACEIT League ,BrazilLuminosity,Train,9,16,L,3
15 ,FACEIT League ,PolandVirtus.pro,Cache,16,9,W,1
15 ,FACEIT League ,PolandVirtus.pro,Inferno,16,10,W,1
15 ,FACEIT League ,PolandVirtus.pro,Mirage,11,16,L,1
15 ,FACEIT League ,SwedenNinjasinPyjamas,Dust2,16,4,W,1
15 ,FACEIT League ,BrazilLuminosity,Dust2,16,0,W,3
15 ,FACEIT League ,DenmarkDignitas,Train,16,8,W,2
15 ,FACEIT League ,DenmarkDignitas,Cobblestone,17,19,L,2
15 ,FACEIT League ,DenmarkDignitas,Cache,16,10,W,2
15 ,FACEIT League ,DenmarkTSM,Inferno,16,14,W,3
15 ,FACEIT League ,DenmarkTSM,Dust2,16,11,W,3
15 ,ESL ESEA Pro League Season ,DenmarkSK,Overpass,13,16,L,1
15 ,ESL ESEA Pro League Season ,FranceEnvy,Inferno,16,10,W,2
15 ,ESL ESEA Pro League Season ,UkraineNatusVincere,Dust2,16,3,W,1
15 ,ESL ESEA Pro League Season ,UkraineNatusVincere,Inferno,16,3,W,1
15 ,FACEIT League ,PolandVirtus.pro,Train,16,10,W,1
15 ,FACEIT League ,SwedenNinjasinPyjamas,Train,7,16,L,1
15 ,ESL ESEA Pro League Season ,DenmarkDignitas,Inferno,16,4,W,2
15 ,ESL ESEA Pro League Season ,UkraineNatusVincere,Dust2,16,14,W,1
15 ,ESL ESEA Pro League Season ,GermanyMOUZ,Overpass,9,16,L,1
15 ,DreamHack Open Cluj-Napoca ,FranceEnvy,Cache,2,16,L,2
15 ,DreamHack Open Cluj-Napoca ,FranceEnvy,Cobblestone,9,16,L,2
15 ,DreamHack Open Cluj-Napoca ,FranceEnvy,Mirage,16,9,W,2
15 ,DreamHack Open Cluj-Napoca ,UnitedStatesCloud9,Overpass,16,12,W,1
15 ,DreamHack Open Cluj-Napoca ,UnitedStatesCloud9,Dust2,16,6,W,1
15 ,DreamHack Open Cluj-Napoca ,BrazilLuminosity,Inferno,13,16,L,3
15 ,DreamHack Open Cluj-Napoca ,PolandVexed,Cobblestone,16,10,W,3
15 ,ESL ESEA Pro League Season ,GermanyPENTA,Inferno,16,14,W,3
15 ,ESL ESEA Pro League Season ,DenmarkTSM,Mirage,22,20,W,3
15 ,FACEIT League ,EuropeHellRaisers,Cobblestone,16,13,W,2
15 ,ESL ESEA Pro League Season ,GermanyPENTA,Cobblestone,16,7,W,3
15 ,FACEIT League ,FranceEnvy,Train,6,16,L,2
15 ,FACEIT League ,EuropeG2,Inferno,16,12,W,1
15 ,ESL ESEA Pro League Season ,EuropeHellRaisers,Mirage,16,8,W,2
15 ,FACEIT League ,FranceTitan,Train,10,16,L,3
15 ,ESL ESEA Pro League Season ,PolandVirtus.pro,Cache,19,16,W,1
15 ,ESL ESEA Pro League Season ,RussiaPiTER,Cache,16,9,W,3
15 ,ESL ESEA Pro League Season ,RussiaPiTER,Mirage,16,7,W,3
15 ,ESL ESEA Pro League Season ,PolandVirtus.pro,Train,19,17,W,1
15 ,ESL ESEA Pro League Season ,DenmarkDignitas,Mirage,16,9,W,2
15 ,ESL ESEA Pro League Season ,PolandVexed,Train,16,13,W,3
15 ,ESL ESEA Pro League Season ,PolandVexed,Overpass,16,14,W,3
15 ,ESL ESEA Pro League Season ,FranceEnvy,Cache,5,16,L,2
15 ,FACEIT League ,EuropeHellRaisers,Cache,14,16,L,2
15 ,FACEIT League ,DenmarkTSM,Dust2,3,16,L,3
15 ,ESL ESEA Pro League Season ,FranceTitan,Overpass,16,2,W,3
15 ,FACEIT League ,FranceEnvy,Train,3,16,L,2
15 ,ESL ESEA Pro League Season ,DenmarkSK,Cobblestone,16,10,W,1
15 ,FACEIT League ,SwedenNinjasinPyjamas,Cobblestone,16,14,W,1
15 ,ESL ESEA Pro League Season ,FranceTitan,Train,13,16,L,3
15 ,PGL Season ,PolandVirtus.pro,Dust2,12,16,L,1
15 ,PGL Season ,PolandVirtus.pro,Train,12,16,L,1
15 ,PGL Season ,UnitedStatesLiquid,Overpass,16,7,W,1
15 ,PGL Season ,UnitedStatesLiquid,Cobblestone,12,16,L,1
15 ,PGL Season ,UnitedStatesLiquid,Cache,16,9,W,1
15 ,PGL Season ,DenmarkTSM,Dust2,10,16,L,3
15 ,PGL Season ,DenmarkTSM,Inferno,14,16,L,3
15 ,FACEIT League ,PolandVirtus.pro,Dust2,10,16,L,1
15 ,Gfinity ,FranceEnvy,Cache,9,16,L,2
15 ,Gfinity ,FranceEnvy,Inferno,16,13,W,2
15 ,Gfinity ,FranceEnvy,Train,16,12,W,2
15 ,Gfinity ,FranceEnvy,Mirage,6,16,L,2
15 ,Gfinity ,FranceEnvy,Cobblestone,12,16,L,2
15 ,Gfinity ,SwedenNinjasinPyjamas,Train,16,7,W,1
15 ,Gfinity ,SwedenNinjasinPyjamas,Inferno,17,19,L,1
15 ,Gfinity ,SwedenNinjasinPyjamas,Mirage,16,13,W,1
