Date,Team,Opponent,Map,Kill,Death,Diff,Rating,Round Lose,Round Win,Tier
26/4/21,GermanyBIG,North AmericaExtra Salt,vtg,24,20,4,1.28,14,16,3
26/4/21,GermanyBIG,North AmericaExtra Salt,trn,22,17,5,1.2,13,16,3
26/4/21,GermanyBIG,North AmericaExtra Salt,d2,22,17,5,1.23,16,14,3
25/4/21,GermanyBIG,RussiaFORZE,nuke,21,16,5,1.19,12,16,2
25/4/21,GermanyBIG,RussiaFORZE,d2,16,19,-3,0.96,12,16,2
24/4/21,GermanyBIG,FinlandHAVU,trn,34,17,17,1.79,11,16,2
24/4/21,GermanyBIG,FinlandHAVU,mrg,21,10,11,1.63,5,16,2
23/4/21,GermanyBIG,EuropeComplexity,d2,32,19,13,1.4,16,19,2
23/4/21,GermanyBIG,EuropeComplexity,mrg,21,19,2,1.02,16,19,2
22/4/21,GermanyBIG,North AmericaEvil Geniuses,nuke,17,17,0,1.04,13,16,2
22/4/21,GermanyBIG,North AmericaEvil Geniuses,d2,16,19,-3,0.9,13,16,2
20/4/21,GermanyBIG,North AmericaExtra Salt,nuke,12,17,-5,0.83,16,8,3
20/4/21,GermanyBIG,North AmericaExtra Salt,d2,21,16,5,1.21,10,16,3
20/4/21,GermanyBIG,North AmericaExtra Salt,trn,9,18,-9,0.56,16,6,3
03/04/21,GermanyBIG,FinlandHAVU,d2,17,16,1,0.91,16,9,2
03/04/21,GermanyBIG,FinlandHAVU,ovp,22,18,4,1.13,16,11,2
28/3/21,GermanyBIG,EuropeEndpoint,vtg,18,14,4,1.47,8,16,2
28/3/21,GermanyBIG,EuropeEndpoint,inf,18,20,-2,1.04,16,10,2
28/3/21,GermanyBIG,EuropeEndpoint,d2,18,15,3,1.09,10,16,2
12/03/21,GermanyBIG,AustraliaRenegades,d2,18,24,-6,0.83,16,13,1
12/03/21,GermanyBIG,AustraliaRenegades,inf,10,23,-13,0.65,19,15,1
11/03/21,GermanyBIG,EuropeFunPlus Phoenix,nuke,18,19,-1,1.03,16,14,3
11/03/21,GermanyBIG,EuropeFunPlus Phoenix,mrg,27,15,12,1.56,10,16,3
11/03/21,GermanyBIG,EuropeFunPlus Phoenix,inf,30,21,9,1.16,19,17,3
10/03/21,GermanyBIG,EuropeComplexity,d2,13,8,5,1.19,7,16,2
10/03/21,GermanyBIG,EuropeComplexity,mrg,20,13,7,1.17,12,16,2
09/03/21,GermanyBIG,DenmarkHeroic,vtg,21,20,1,1.1,16,10,1
09/03/21,GermanyBIG,DenmarkHeroic,mrg,30,13,17,1.99,7,16,1
09/03/21,GermanyBIG,DenmarkHeroic,nuke,16,16,0,1.12,16,12,1
08/03/21,GermanyBIG,EuropeOG,inf,9,17,-8,0.49,16,6,1
08/03/21,GermanyBIG,EuropeOG,nuke,25,17,8,1.16,16,14,1
08/03/21,GermanyBIG,EuropeOG,ovp,14,20,-6,0.76,14,16,1
19/2/21,GermanyBIG,EuropeG2,mrg,17,20,-3,0.92,16,12,1
19/2/21,GermanyBIG,EuropeG2,inf,11,16,-5,0.82,16,10,1
18/2/21,GermanyBIG,DenmarkHeroic,nuke,22,21,1,1.06,16,14,1
18/2/21,GermanyBIG,DenmarkHeroic,inf,19,18,1,0.93,16,12,1
17/2/21,GermanyBIG,BrazilMIBR,nuke,20,9,11,1.56,7,16,2
17/2/21,GermanyBIG,BrazilMIBR,d2,11,9,2,1.05,3,16,2
16/2/21,GermanyBIG,RussiaSpirit,mrg,12,22,-10,0.74,16,13,1
16/2/21,GermanyBIG,RussiaSpirit,ovp,14,21,-7,0.8,16,11,1
16/2/21,GermanyBIG,EuropeMovistar Riders,inf,22,10,12,1.53,6,16,2
06/02/21,GermanyBIG,SwedenNinjas in Pyjamas,ovp,20,19,1,1.01,14,16,1
06/02/21,GermanyBIG,SwedenNinjas in Pyjamas,vtg,17,8,9,1.63,2,16,1
06/02/21,GermanyBIG,DenmarkAstralis,inf,13,13,0,1.03,8,16,1
06/02/21,GermanyBIG,DenmarkAstralis,vtg,25,20,5,1.33,14,16,1
05/02/21,GermanyBIG,SwedenNinjas in Pyjamas,mrg,20,20,0,1.04,16,12,1
05/02/21,GermanyBIG,SwedenNinjas in Pyjamas,ovp,28,30,-2,1,22,19,1
04/02/21,GermanyBIG,EuropeOG,d2,22,17,5,1.07,13,16,1
04/02/21,GermanyBIG,EuropeOG,inf,20,17,3,1.21,12,16,1
30/1/21,GermanyBIG,RussiaSpirit,d2,22,27,-5,0.91,19,17,1
30/1/21,GermanyBIG,RussiaSpirit,nuke,28,17,11,1.43,16,12,1
30/1/21,GermanyBIG,RussiaSpirit,inf,21,18,3,1.2,14,16,1
28/1/21,GermanyBIG,United StatesEvil Geniuses,nuke,16,10,6,1.24,7,16,2
28/1/21,GermanyBIG,United StatesEvil Geniuses,d2,12,12,0,0.89,6,16,2
28/1/21,GermanyBIG,United StatesEvil Geniuses,inf,20,17,3,1.23,16,13,2
27/1/21,GermanyBIG,EuropeHellRaisers,mrg,24,12,12,1.71,7,16,2
27/1/21,GermanyBIG,EuropeHellRaisers,inf,23,15,8,1.45,13,16,2
17/1/21,GermanyBIG,GermanySprout,nuke,18,18,0,0.97,16,10,2
17/1/21,GermanyBIG,GermanySprout,d2,26,33,-7,0.83,25,22,2
17/1/21,GermanyBIG,GermanySprout,vtg,19,24,-5,0.9,16,19,2
17/1/21,GermanyBIG,GermanyRhein Neckar,nuke,21,9,12,1.87,2,16,3
17/1/21,GermanyBIG,GermanyRhein Neckar,vtg,22,20,2,1.3,14,16,3
19/12/20,GermanyBIG,United StatesLiquid,nuke,22,17,5,1.08,16,14,1
19/12/20,GermanyBIG,United StatesLiquid,inf,17,18,-1,1.01,16,11,1
16/12/20,GermanyBIG,DenmarkAstralis,d2,21,16,5,1.14,10,16,1
16/12/20,GermanyBIG,DenmarkAstralis,vtg,25,24,1,1.03,19,22,1
15/12/20,GermanyBIG,FranceVitality,nuke,22,24,-2,1.09,13,16,1
15/12/20,GermanyBIG,FranceVitality,inf,13,18,-5,0.78,16,7,1
15/12/20,GermanyBIG,FranceVitality,vtg,25,25,0,1.06,17,19,1
13/12/20,GermanyBIG,DenmarkAstralis,d2,16,19,-3,0.9,16,6,1
13/12/20,GermanyBIG,DenmarkAstralis,nuke,14,24,-10,0.62,16,14,1
12/12/20,GermanyBIG,FranceVitality,d2,11,16,-5,0.67,16,2,1
12/12/20,GermanyBIG,FranceVitality,inf,5,14,-9,0.43,16,1,1
12/12/20,GermanyBIG,FranceVitality,vtg,24,17,7,1.61,9,16,1
10/12/20,GermanyBIG,EuropeG2,mrg,18,19,-1,1.02,13,16,1
10/12/20,GermanyBIG,EuropeG2,d2,21,20,1,1.17,16,14,1
10/12/20,GermanyBIG,EuropeG2,inf,17,17,0,0.93,12,16,1
09/12/20,GermanyBIG,EuropeOG,inf,26,15,11,1.46,14,16,1
09/12/20,GermanyBIG,EuropeOG,d2,24,16,8,1.27,12,16,1
04/12/20,GermanyBIG,EuropeOG,d2,29,23,6,1.24,19,17,1
04/12/20,GermanyBIG,EuropeOG,inf,24,18,6,1.17,16,10,1
03/12/20,GermanyBIG,EuropeVirtus.pro,ovp,15,18,-3,0.86,16,11,1
03/12/20,GermanyBIG,EuropeVirtus.pro,vtg,20,13,7,1.54,6,16,1
03/12/20,GermanyBIG,EuropeVirtus.pro,mrg,10,21,-11,0.49,16,9,1
30/11/20,GermanyBIG,EuropeEnvy,nuke,25,17,8,1.48,13,16,2
30/11/20,GermanyBIG,EuropeEnvy,mrg,15,14,1,1.16,10,16,2
30/11/20,GermanyBIG,EuropeEnvy,d2,22,19,3,1.12,16,13,2
28/11/20,GermanyBIG,GermanyALTERNATE aTTaX,mrg,16,16,0,1.03,9,16,3
28/11/20,GermanyBIG,GermanyALTERNATE aTTaX,inf,24,13,11,1.31,10,16,3
27/11/20,GermanyBIG,GermanyUnicorns of Love,d2,15,10,5,1.15,5,16,3
27/11/20,GermanyBIG,GermanyUnicorns of Love,ovp,20,11,9,1.63,6,16,3
21/11/20,GermanyBIG,BrazilMIBR,vtg,31,17,14,1.6,14,16,2
21/11/20,GermanyBIG,BrazilMIBR,d2,17,19,-2,0.98,16,10,2
21/11/20,GermanyBIG,BrazilMIBR,nuke,25,19,6,1.27,13,16,2
20/11/20,GermanyBIG,EuropeComplexity,ovp,24,24,0,1.07,16,14,2
20/11/20,GermanyBIG,EuropeComplexity,nuke,16,17,-1,0.98,16,6,2
16/11/20,GermanyBIG,SwedenNinjas in Pyjamas,mrg,9,16,-7,0.81,6,16,1
16/11/20,GermanyBIG,SwedenNinjas in Pyjamas,nuke,13,17,-4,0.88,16,7,1
16/11/20,GermanyBIG,SwedenNinjas in Pyjamas,vtg,30,23,7,1.44,17,19,1
15/11/20,GermanyBIG,FinlandENCE,mrg,20,18,2,1.08,14,16,1
15/11/20,GermanyBIG,FinlandENCE,nuke,26,21,5,1.24,17,19,1
13/11/20,GermanyBIG,EuropeMOUZ,inf,6,18,-12,0.54,16,4,1
13/11/20,GermanyBIG,EuropeMOUZ,d2,12,20,-8,0.68,16,14,1
13/11/20,GermanyBIG,EuropeMOUZ,nuke,14,19,-5,0.9,11,16,1
13/11/20,GermanyBIG,RussiaFORZE,inf,16,18,-2,1.04,14,16,2
13/11/20,GermanyBIG,RussiaFORZE,d2,12,9,3,1.1,7,16,2
10/11/20,GermanyBIG,BrazilMIBR,d2,15,7,8,1.42,2,16,2
10/11/20,GermanyBIG,BrazilMIBR,vtg,19,19,0,1.02,16,13,2
10/11/20,GermanyBIG,BrazilMIBR,mrg,20,9,11,1.8,2,16,2
31/10/20,GermanyBIG,FranceVitality,inf,12,21,-9,0.62,16,12,1
31/10/20,GermanyBIG,FranceVitality,nuke,24,20,4,1.22,14,16,1
31/10/20,GermanyBIG,FranceVitality,d2,16,20,-4,0.87,16,12,1
31/10/20,GermanyBIG,EuropeComplexity,d2,20,11,9,1.62,5,16,2
31/10/20,GermanyBIG,EuropeComplexity,vtg,21,21,0,1.09,14,16,2
30/10/20,GermanyBIG,FranceVitality,ovp,19,18,1,1.14,16,11,1
30/10/20,GermanyBIG,FranceVitality,d2,14,21,-7,0.82,16,10,1
29/10/20,GermanyBIG,EuropeFaZe,d2,22,16,6,1.43,9,16,1
29/10/20,GermanyBIG,EuropeFaZe,nuke,11,17,-6,0.76,16,9,1
29/10/20,GermanyBIG,EuropeFaZe,mrg,24,21,3,1.14,17,19,1
24/10/20,GermanyBIG,Swedenfnatic,mrg,25,16,9,1.49,8,16,1
24/10/20,GermanyBIG,Swedenfnatic,inf,20,11,9,1.36,8,16,1
23/10/20,GermanyBIG,DenmarkHeroic,nuke,19,17,2,1.24,16,5,1
23/10/20,GermanyBIG,DenmarkHeroic,mrg,19,17,2,1.27,8,16,1
23/10/20,GermanyBIG,DenmarkHeroic,vtg,19,16,3,1.19,16,5,1
